followers,engagement_rate,past_interactions,content_sentiment,posting_hour,account_age_days,num_hashtags,has_media,is_reply,impressions,is_viral
4734,0.0346,128,0.0737,17,1317,3,1,1,856,0
16517,0.0484,922,0.5692,8,140,4,0,1,1866,0
574,0.0699,41,0.6184,18,133,3,0,1,291,0
4126,0.0657,297,0.0315,8,682,2,1,1,1618,0
50,0.0929,4,0.3718,10,1232,0,1,1,43,0
631,0.0452,22,0.2193,18,337,1,1,0,648,0
1709,0.0785,73,0.6697,20,123,1,0,0,2471,0
351,0.053,23,-0.3584,16,215,1,0,0,187,0
335,0.0508,21,0.4673,8,3448,4,1,0,614,1
543,0.0581,36,0.5949,10,1093,2,0,1,428,0
3059,0.0421,147,0.0082,18,1808,3,0,1,483,0
1290,0.0553,53,0.5912,7,2132,3,1,0,1748,0
50,0.0511,1,0.3586,9,355,2,1,0,83,0
50,0.0619,4,0.3563,17,458,3,1,0,29,0
606,0.0672,40,0.8156,16,562,1,1,0,1361,1
4120,0.0461,153,0.8437,20,1008,2,0,0,3082,0
50,0.0657,1,0.7884,10,1977,1,1,0,83,0
735,0.0583,24,0.3387,19,4315,2,0,0,1310,0
701,0.0655,38,0.8067,19,1501,2,1,0,1099,0
22004,0.0235,673,0.7522,9,1512,4,1,0,26753,0
904,0.0586,75,0.6764,10,4567,0,1,0,2508,1
3602,0.0446,224,-0.326,9,541,2,1,0,3263,0
2331,0.0506,167,0.4693,10,2184,3,1,0,9780,1
50,0.0749,5,0.165,10,1185,4,1,0,94,1
7206,0.0325,240,0.2702,17,1230,1,1,1,1215,0
2664,0.0383,73,-0.1301,19,536,5,1,0,2383,0
4513,0.027,158,0.2123,11,164,2,0,1,407,0
2120638,0.0162,24578,0.2709,17,939,1,1,0,1349357,0
50,0.0776,2,0.444,20,943,2,0,0,72,0
40313,0.0364,1075,0.0324,10,374,0,1,1,22622,0
1077,0.0387,42,-0.222,21,603,1,1,0,1402,0
3032,0.0431,107,0.8981,8,275,0,0,0,1973,0
1665,0.0354,38,0.8069,19,277,2,1,0,7169,1
842,0.0418,33,-0.0314,18,411,1,0,0,746,0
648,0.058,51,0.4676,18,176,2,1,0,877,0
3271,0.0359,125,0.4899,11,371,3,1,0,8640,1
117,0.072,11,0.2022,17,1357,2,0,0,54,0
6981,0.0439,213,0.1437,19,2852,1,0,1,811,0
854,0.0539,30,0.2486,16,5000,2,0,1,87,0
236,0.0553,14,0.0977,17,445,2,1,0,91,0
804,0.061,47,0.3768,8,2208,1,1,1,73,0
17376,0.0488,983,-0.0272,9,930,1,1,0,15649,0
689,0.0572,51,0.3917,13,524,0,0,0,195,0
3446,0.0531,228,0.617,20,994,5,0,0,2548,0
485,0.0531,37,0.6324,9,2002,1,1,0,763,0
7074,0.05,317,0.1142,18,404,1,1,1,3919,0
6209,0.0417,182,-0.2331,8,394,2,1,0,6607,0
50387,0.0367,1944,-0.0112,16,441,1,0,0,14403,0
1318,0.0485,39,0.2569,7,355,1,0,1,51,0
6024,0.0406,192,-0.1297,9,2205,3,1,1,2246,0
2157,0.0424,64,0.6593,7,309,2,1,0,2156,0
18630,0.0453,757,0.6598,9,369,2,1,1,7356,0
495,0.0683,20,0.257,10,907,2,1,0,1735,1
6911,0.0563,207,-0.4948,6,837,1,1,0,5321,0
1273,0.0388,57,0.528,18,441,2,1,1,279,0
1610,0.0634,113,0.0262,10,3581,2,1,0,2529,0
2132,0.0462,118,-0.1454,20,354,2,0,0,2033,0
2847,0.0542,179,-0.1148,9,560,2,1,0,2079,0
1466,0.0418,37,-0.2473,12,96,2,0,0,350,0
2661,0.0499,104,-0.151,20,490,1,1,0,2024,0
30964,0.0418,814,0.2402,11,177,4,1,0,36955,0
10655,0.0281,401,0.2877,12,266,5,1,1,1149,0
8642,0.0498,536,0.7048,21,94,1,1,0,6236,0
796,0.0667,37,0.0532,18,272,2,1,0,2806,1
364,0.0547,16,0.3217,18,617,1,0,1,246,0
10092,0.0567,839,0.02,18,521,2,0,0,20610,1
8750,0.0418,400,-0.0672,8,439,1,1,0,5215,0
25611,0.0479,1595,-0.0227,6,480,2,1,0,37154,0
609,0.0322,14,-0.0835,22,401,3,0,0,209,0
1196,0.0758,64,0.1471,11,642,1,1,0,1673,0
94,0.0767,9,-0.1913,9,595,4,1,0,79,0
892,0.05,52,0.4284,18,875,2,1,0,1544,0
10870,0.0231,296,-0.0641,9,544,1,1,0,10455,0
780,0.0562,46,-0.0588,9,431,1,1,0,1255,0
5726,0.0309,188,0.3951,8,1448,1,1,1,1795,0
1283,0.0558,88,0.5146,16,1215,2,1,0,860,0
3239,0.0518,129,0.7062,10,643,4,1,0,3283,0
229,0.0488,9,-0.0394,18,2197,0,1,0,214,0
2107,0.0606,175,0.6652,10,722,2,1,0,1864,0
50,0.0723,2,0.4152,18,566,2,0,0,47,0
1291,0.0611,82,0.4946,8,621,0,0,0,762,0
96,0.0618,7,0.8124,8,784,3,0,1,26,0
15847,0.0272,645,0.6838,10,265,3,1,1,4095,0
7327,0.0542,371,-0.226,21,102,2,0,0,7936,0
4188,0.0439,170,-0.078,17,881,4,0,0,1560,0
27939,0.0252,943,0.3978,9,1531,4,0,0,21735,0
327,0.0703,30,0.2615,9,244,1,0,1,31,0
41992,0.0584,3019,-0.3126,22,1945,1,1,0,47519,0
9681,0.0429,399,0.4235,20,128,3,1,0,27538,1
1181,0.0733,71,0.6542,17,380,0,1,0,979,0
13962,0.0427,661,-0.0105,19,3662,1,0,0,20016,0
246,0.0542,18,0.1084,12,949,2,1,0,415,0
409,0.0496,28,0.5384,10,491,0,0,0,621,0
604,0.0707,26,-0.0496,9,856,3,0,1,382,0
697,0.046,29,0.0565,17,2200,3,1,0,1007,0
269,0.065,16,0.2256,9,156,0,0,0,521,1
16342,0.0356,859,0.5302,9,2484,3,0,0,8667,0
1134,0.0473,63,0.6249,18,407,3,0,0,617,0
3410,0.0578,178,0.2743,10,1350,0,0,0,1244,0
647,0.0503,17,0.1134,7,359,2,1,1,245,0
68,0.059,4,0.1907,10,3582,4,1,1,22,0
2939,0.0594,104,0.1856,10,644,0,1,0,7579,1
57,0.0797,6,-0.6487,10,176,2,0,0,50,0
1597,0.0569,113,-0.366,9,1064,3,0,0,774,0
154,0.0533,7,0.5559,11,2443,0,1,1,143,0
64672,0.0306,1838,0.6561,10,2182,2,0,0,38598,0
9324,0.0442,576,0.2492,18,730,2,1,0,33113,1
2187,0.0524,90,0.0388,8,1498,2,0,0,686,0
17582,0.031,408,0.2544,18,436,6,0,1,2188,0
394,0.0633,35,0.3821,10,1201,1,1,0,1480,1
4809,0.0469,295,0.6856,18,956,1,1,0,9878,1
2590,0.0314,107,-0.0863,7,36,3,1,0,2556,0
2908,0.0388,78,0.3301,21,244,0,0,0,2644,0
17858,0.0358,411,0.2826,9,818,0,1,0,53744,1
6758,0.044,156,0.03,18,784,1,1,0,11364,0
3040,0.0668,149,-0.0252,7,646,3,0,0,2331,0
91,0.0643,7,-0.0631,9,727,3,1,1,47,0
321,0.0485,11,0.6635,21,2225,4,0,0,165,0
1449,0.0531,94,0.4627,20,947,0,1,0,2150,0
2138,0.0458,73,0.441,7,64,2,1,0,1757,0
236,0.0614,12,0.2833,18,4664,1,0,0,196,0
138831,0.0384,7915,0.3171,10,98,5,1,0,186065,0
27708,0.0512,1056,-0.1431,20,1733,4,1,1,17833,0
5344,0.0454,212,0.6268,12,139,0,1,0,1833,0
2058,0.0659,108,0.3587,20,2761,1,1,0,4003,1
1234,0.0606,45,0.5015,20,503,1,0,0,738,0
325,0.0498,16,0.6486,15,976,2,1,0,200,0
2078,0.0715,130,0.0867,12,91,1,1,0,2292,0
2875,0.0514,176,0.258,8,1379,5,0,1,412,0
193,0.0506,12,0.047,10,1008,2,1,0,258,0
3299,0.0641,220,0.2977,17,1233,3,0,1,420,0
1367,0.0719,52,0.2044,10,1719,4,0,0,1114,0
58,0.0634,4,-0.0158,19,795,2,1,0,37,0
384,0.0512,10,-0.0068,7,538,0,1,1,187,0
858,0.0513,49,0.0162,11,295,1,0,0,1498,0
54059,0.0436,2790,0.4504,12,427,1,1,0,25132,0
4923,0.0588,201,-0.1277,10,2222,2,1,1,946,0
163,0.0653,14,0.6214,16,287,3,0,0,308,1
4336,0.0475,290,-0.1081,8,105,3,0,0,4296,0
111,0.0761,11,-0.2485,10,247,1,0,1,48,0
12693,0.0391,399,0.1659,12,1219,3,1,0,8711,0
774,0.0637,53,0.4577,8,491,5,1,0,673,0
1527,0.0478,103,-0.2334,10,1217,2,0,0,1098,0
19661,0.0448,722,0.6517,20,89,0,0,0,14175,0
178,0.0581,13,0.0314,9,33,5,0,0,143,0
146,0.0595,4,-0.2114,18,866,0,1,0,315,1
632,0.0504,16,0.5087,9,1816,3,1,1,198,0
11720,0.056,826,-0.2233,8,120,2,1,0,3521,0
117,0.0536,7,0.3364,9,1125,1,0,1,15,0
50,0.0569,3,-0.0711,9,2186,2,0,0,53,0
802,0.0745,85,0.7073,19,662,3,0,0,2332,1
4881,0.0558,168,0.3976,20,1637,2,1,0,6382,0
15685,0.0175,200,-0.0884,8,804,2,1,0,29044,1
785,0.0477,52,0.2124,19,511,1,0,1,173,0
862,0.0348,20,0.6019,11,1511,3,0,0,701,0
14429,0.0322,549,-0.0595,16,4504,4,1,0,7320,0
62,0.032,2,0.1869,10,380,3,1,0,125,1
898,0.0514,26,0.8103,17,609,1,1,0,992,0
2547,0.0372,74,0.0141,8,246,1,1,0,1401,0
4058,0.0474,196,0.0605,10,776,1,0,1,1015,0
722,0.0374,36,0.0179,17,568,0,0,1,199,0
1923,0.0506,117,0.6671,11,2118,2,0,0,2776,0
50,0.0601,3,-0.0442,11,2751,2,1,0,46,0
552,0.0698,38,-0.2257,7,1462,0,0,0,358,0
4090,0.0608,198,0.2516,10,1894,0,0,0,8729,1
308,0.0649,12,0.2447,17,328,0,0,0,60,0
2010,0.0463,84,0.0988,20,255,3,1,1,3173,0
4041,0.0666,142,-0.0472,20,1029,3,1,1,2316,0
975,0.0369,25,0.4967,20,678,1,0,0,1115,0
2457,0.0347,79,0.0001,8,4910,3,1,1,706,0
319,0.0561,16,-0.0554,18,97,0,0,1,34,0
1246,0.074,50,-0.0997,18,1235,5,0,1,315,0
5422,0.0436,257,0.2489,18,1215,2,1,0,8255,0
2398,0.047,118,0.2921,12,310,1,1,0,935,0
629,0.0398,14,-0.1142,18,252,3,1,0,1337,1
2706,0.0578,225,0.0933,9,473,2,0,0,1091,0
6543,0.0544,213,0.5645,10,128,1,0,0,21379,1
50,0.0722,4,0.3149,14,2856,2,1,0,21,0
14564,0.0354,257,0.7983,19,5000,2,1,1,4824,0
987,0.0454,61,-0.274,8,472,2,1,0,821,0
3888,0.034,68,0.5334,13,350,1,1,0,6304,0
15600,0.0422,828,0.1921,19,179,4,1,1,11368,0
153,0.049,6,0.4186,18,222,3,1,1,38,0
504,0.0433,27,-0.0231,8,368,1,1,1,79,0
1075,0.0478,46,-0.3324,10,2227,2,0,0,2063,1
441,0.0507,12,0.4017,9,5000,3,1,0,891,1
41063,0.0321,1672,-0.0743,17,322,2,0,0,33757,0
386,0.0608,13,-0.0471,10,269,3,1,0,417,0
665,0.0548,51,0.3983,9,206,2,1,0,2368,1
2612,0.0456,65,0.1352,21,1043,1,1,1,3599,0
207,0.0605,12,0.42,23,938,1,0,0,70,0
886,0.0429,46,-0.1075,21,735,1,1,0,3387,1
3201,0.0488,139,0.2281,18,426,1,0,0,6447,1
993,0.0539,38,-0.0945,10,2589,1,1,0,2436,1
1528,0.0356,68,0.0846,22,1428,2,0,0,824,0
697,0.0638,57,0.2633,9,1367,3,1,0,1023,0
118,0.0521,8,-0.0505,7,963,3,0,0,101,0
3225,0.0486,137,0.4018,19,550,5,0,0,3557,0
42568,0.049,2099,-0.3247,7,325,1,0,0,5128,0
1868,0.0591,95,-0.0389,9,1118,3,0,0,2963,0
2712,0.0487,100,-0.2737,13,1015,2,1,0,3907,0
6291,0.0414,325,0.5045,21,1172,2,0,0,10718,0
184,0.0686,10,0.2812,16,139,3,1,0,117,0
38736,0.0445,1599,-0.0219,13,933,0,1,0,11494,0
2602,0.0424,99,0.5636,20,488,6,1,1,1375,0
34109,0.0303,1253,0.5188,20,276,0,0,0,43870,0
483,0.0345,23,0.2457,11,1378,0,1,0,968,1
47691,0.0385,2139,0.4531,23,794,2,1,0,47751,0
7297,0.0436,309,0.3158,11,5000,1,1,0,9606,0
4892,0.0574,359,0.4429,11,1079,4,0,0,3399,0
2755,0.0519,163,0.3306,19,494,3,0,0,4290,0
1155,0.0651,42,0.4293,11,596,1,1,0,3095,1
15692,0.0344,321,0.7829,17,206,3,1,1,2662,0
2327,0.0604,75,0.5021,17,2277,2,0,1,311,0
52,0.0588,2,0.2284,8,911,1,1,0,52,0
242,0.0658,21,0.5086,16,927,2,1,1,35,0
1293,0.0368,38,0.9061,10,229,2,1,1,1034,0
3158,0.0501,139,-0.4337,16,1449,2,0,1,229,0
1632,0.0306,70,0.1938,13,261,1,1,0,1151,0
16222,0.0386,836,-0.0254,10,382,1,1,0,21567,0
53,0.0684,4,0.7072,8,754,3,1,0,22,0
2341,0.0438,78,-0.0539,9,372,5,0,1,1080,0
68,0.0526,2,0.2798,8,301,0,0,0,72,0
7097,0.053,194,0.5893,22,632,5,1,0,9779,0
1525,0.0496,45,-0.2907,20,1826,4,0,0,3300,1
3847,0.0421,128,0.5156,5,1627,2,1,0,3469,0
381,0.0566,22,0.7051,7,1349,3,1,1,273,0
18088,0.0672,685,0.2176,19,1081,0,1,0,66663,1
11791,0.054,405,-0.064,10,413,2,0,0,12706,0
5168,0.0574,202,-0.1359,20,2040,1,1,1,2938,0
1432,0.0553,89,0.5089,9,117,0,1,0,1833,0
5134,0.0475,272,0.1922,21,1026,0,0,0,5676,0
506,0.0311,16,-0.5071,17,1542,1,0,1,62,0
8433,0.0371,234,0.3724,20,607,1,1,0,12594,0
35209,0.0333,1021,0.3211,18,323,2,1,0,31761,0
12420,0.0235,174,0.079,13,640,4,0,0,2804,0
486,0.0437,15,0.5062,10,311,3,1,0,586,0
3465,0.0276,133,-0.5068,11,1112,1,1,1,1092,0
176,0.0589,15,0.5177,8,1712,3,1,0,176,0
5065,0.0541,314,0.5902,18,1039,1,1,0,19518,1
4068,0.0578,333,0.6535,11,979,0,1,0,4986,0
62,0.0676,4,0.628,7,1422,3,0,0,91,0
223,0.0487,5,0.2654,21,1597,2,1,0,540,1
1086,0.0327,53,0.344,13,305,3,0,0,498,0
1052,0.0346,21,0.0546,12,142,5,0,0,450,0
204,0.046,11,0.1212,17,878,3,1,1,52,0
3641,0.0383,105,0.2691,19,1676,3,1,1,631,0
2843,0.0466,118,0.4069,11,136,0,1,0,7422,1
1274,0.0413,60,-0.4453,13,712,3,1,0,1134,0
463,0.0588,25,0.239,10,2055,2,1,0,364,0
11940,0.0401,359,0.5426,17,592,3,1,0,11485,0
35586,0.0382,1133,0.6821,9,3044,2,1,0,54353,0
757,0.0649,41,0.4552,11,2524,1,1,1,276,0
600,0.0426,37,0.0122,18,554,2,0,0,703,0
4377,0.0506,287,0.3903,19,460,1,1,0,18428,1
949,0.0524,47,0.4231,10,469,2,1,0,1985,1
1406,0.0477,46,0.3138,11,761,3,1,0,3825,1
6845,0.0535,480,0.34,10,205,6,1,1,2136,0
58,0.0725,2,0.4657,10,170,1,0,0,41,0
19398,0.031,427,0.3936,8,68,3,1,1,7963,0
2060,0.0477,85,0.8918,18,651,3,1,0,3981,1
862,0.0558,66,0.7099,7,5000,5,0,0,491,0
1539,0.0479,46,0.3765,18,90,4,1,0,1244,0
1689,0.0561,58,0.2209,18,553,0,1,0,1466,0
80,0.0652,5,-0.3175,10,536,1,1,1,25,0
26659,0.0576,1191,0.3444,9,571,4,1,0,26626,0
1947,0.0344,71,0.2002,8,2337,3,0,0,686,0
4013,0.0456,174,0.5577,18,273,7,1,0,4750,0
10024,0.0341,319,-0.0022,15,94,0,0,0,7674,0
287,0.0634,11,0.4361,10,389,1,1,1,176,0
4239,0.0304,82,0.6772,7,341,0,1,1,817,0
1116,0.0554,81,0.4621,19,71,0,0,0,885,0
8301,0.0376,432,0.4499,17,850,1,1,0,9593,0
50,0.0569,2,0.5486,6,203,1,1,1,10,0
1512,0.0362,33,0.8148,9,612,5,0,1,711,0
610,0.0497,16,0.2558,19,462,4,1,0,800,0
3936,0.0577,251,-0.0902,21,227,3,1,0,4040,0
4213,0.0464,237,-0.2431,10,1620,1,1,0,3135,0
505,0.0614,27,-0.2074,9,501,1,1,0,2148,1
501,0.0718,42,0.047,11,702,2,0,0,377,0
1481,0.0534,95,0.4893,8,1195,3,0,0,1003,0
359,0.0509,26,0.1934,21,887,2,0,1,449,0
8230,0.0486,225,0.2824,8,768,1,0,0,3290,0
930,0.0472,30,0.1833,19,291,1,1,0,716,0
50,0.0592,1,0.8191,19,218,1,0,0,18,0
920,0.0375,47,0.4171,23,778,2,0,0,713,0
278,0.0667,23,0.6339,8,254,2,1,0,259,0
95,0.0579,5,0.377,9,1472,4,1,0,99,0
194,0.0607,6,0.3923,18,584,1,0,0,270,0
2201,0.0389,66,0.4237,9,1272,2,1,0,4194,1
19762,0.0448,706,-0.1459,20,248,3,0,0,43713,1
3177,0.0401,135,0.2693,18,212,5,1,0,7029,1
606,0.0529,24,0.2196,8,3564,3,0,1,83,0
4107,0.0555,130,0.2426,19,572,2,1,0,4966,0
791,0.0612,59,0.0652,19,1657,2,0,0,340,0
517,0.0548,22,-0.1225,21,162,4,0,1,78,0
226,0.0406,8,-0.0266,19,501,1,1,0,603,1
77,0.0925,4,-0.2719,10,2446,1,1,0,169,1
896,0.0703,82,0.1117,10,139,5,1,0,1456,0
2403,0.0561,143,-0.605,9,5000,1,1,0,3027,0
1519,0.0432,91,0.1327,19,814,4,1,1,849,0
855,0.0519,44,0.5167,20,293,2,1,0,1736,1
329,0.0514,24,0.3052,16,945,0,0,0,106,0
5403,0.0583,438,0.3761,10,2016,0,1,0,8115,0
168,0.0621,11,0.1486,7,291,1,1,1,83,0
7308,0.0366,383,0.4717,18,336,2,0,0,6743,0
297,0.0525,12,0.6978,9,853,1,0,0,368,0
466,0.0666,26,-0.339,10,1056,2,1,0,366,0
128,0.0766,5,0.1827,8,545,2,1,0,48,0
733,0.0689,55,0.3611,10,994,3,1,1,557,0
10462,0.0505,646,0.0898,17,1561,1,0,0,7153,0
4573,0.0438,254,-0.1741,8,791,2,0,0,4249,0
10521,0.0105,72,0.1777,20,333,2,0,0,3759,0
4627,0.0492,214,0.4204,11,651,2,0,0,3399,0
247,0.0579,9,0.8271,8,3851,1,0,0,170,0
996,0.0538,62,0.5905,6,928,3,1,0,675,0
443,0.0562,16,0.377,13,2299,2,1,0,437,0
19831,0.0272,756,0.3145,14,397,3,0,1,4209,0
209,0.0642,9,0.5056,9,864,3,1,0,341,0
9033,0.0499,356,0.2578,12,1471,1,1,1,1024,0
9021,0.0504,614,-0.3643,6,2974,0,1,0,6389,0
48694,0.0463,2160,0.5734,11,2270,3,1,0,37698,0
864,0.059,26,0.6209,19,217,1,1,1,405,0
6517,0.0408,264,0.3588,12,2104,1,1,0,4016,0
109861,0.0329,2110,0.3429,8,3590,2,0,0,46366,0
594,0.0554,48,0.5223,10,374,1,0,0,363,0
114,0.0621,7,0.6937,7,271,4,0,0,90,0
61,0.0735,3,-0.0326,8,649,1,1,1,15,0
6521,0.0513,355,0.0979,8,795,2,1,0,4701,0
60,0.0843,2,0.8253,8,468,1,1,1,12,0
925,0.0747,89,0.5542,11,203,1,1,1,315,0
3972,0.0476,269,0.0012,16,2899,3,1,0,6981,0
2523,0.0103,35,0.1214,21,281,3,1,1,769,0
3888,0.0593,194,0.3168,10,400,1,1,0,6030,0
2697,0.043,95,0.1108,19,741,4,0,1,405,0
18069,0.0328,316,-0.2007,16,152,3,1,0,21123,0
325,0.0529,19,0.2647,8,141,1,1,0,335,0
534,0.0504,27,0.2088,18,431,3,1,0,1985,1
449,0.0617,26,0.2732,18,1518,1,1,0,1148,1
8057,0.0284,322,0.4268,19,802,1,1,0,7055,0
9142,0.0327,199,0.7407,12,84,2,1,0,5251,0
4073,0.0502,104,0.6373,12,2669,1,0,1,1328,0
15218,0.0477,416,0.5446,9,1476,2,0,0,28488,1
216,0.0649,10,0.3822,11,805,2,1,0,398,1
36351,0.0301,583,0.5904,15,783,2,0,0,19127,0
28052,0.0292,822,-0.2723,9,1304,7,1,1,6694,0
6796,0.0396,219,0.5938,12,5000,2,0,1,428,0
44678,0.0396,1203,0.7325,12,1604,3,0,0,15501,0
91,0.0768,8,0.4029,22,894,0,0,0,47,0
703,0.0333,16,0.6737,9,194,3,0,1,117,0
481,0.0531,30,0.6822,21,784,3,0,1,315,0
6625,0.0315,177,-0.0374,9,1441,1,1,0,7015,0
273,0.041,11,-0.1807,18,592,3,1,0,338,0
7069,0.0542,549,0.425,10,394,5,1,0,12578,0
21310,0.0456,521,0.0053,20,1157,4,1,0,28321,0
6319,0.0495,312,0.6714,9,247,0,1,0,15201,1
3013,0.0572,233,0.21,19,1584,0,1,0,7828,1
305,0.0523,17,0.4733,23,430,1,0,0,170,0
393,0.0518,15,0.6841,9,79,0,0,0,895,1
17142,0.0629,967,0.2594,20,422,5,0,0,10145,0
7352,0.0419,363,-0.0174,10,628,1,1,0,31487,1
1685,0.0576,135,0.4524,9,1155,1,1,0,3639,1
852,0.0531,24,-0.2184,20,1029,3,0,0,546,0
50,0.0458,1,0.2563,8,183,0,0,0,12,0
263,0.0372,8,0.3958,19,751,3,1,0,1137,1
56418,0.0304,1258,0.3302,21,389,1,0,0,27455,0
180,0.0698,9,0.4635,17,463,2,1,0,191,0
2542,0.0565,103,0.1514,17,245,1,0,0,2244,0
11085,0.0519,400,0.4621,12,632,1,1,0,18911,0
188,0.0492,5,0.4646,11,5000,0,0,0,375,1
2521,0.0648,234,0.656,17,4257,2,0,0,647,0
9781,0.0336,211,0.2753,8,245,2,1,0,2903,0
1849,0.052,67,0.2341,9,710,3,1,0,2420,0
315882,0.0292,6893,0.6735,20,485,1,0,0,169251,0
89,0.0603,7,0.2593,21,766,2,1,0,160,0
12157,0.0558,851,0.3018,10,1662,4,1,0,19288,0
1324,0.0442,75,0.0239,19,584,3,1,1,696,0
7255,0.0309,135,0.7519,17,326,2,0,0,2537,0
4001,0.047,251,0.4245,13,2114,0,1,0,1644,0
483,0.0513,22,0.5675,11,193,4,0,0,610,0
2730,0.0821,171,0.7662,8,803,3,1,0,1293,0
63,0.0701,4,0.2192,9,150,2,1,1,46,0
5355,0.0416,294,0.6929,19,238,0,1,0,6137,0
3092,0.0373,147,0.705,7,1400,2,1,1,816,0
5707,0.0266,210,0.1635,10,337,0,1,0,3122,0
12144,0.0321,557,0.5599,9,101,0,0,0,10905,0
3504,0.0485,125,0.7568,20,322,2,0,1,958,0
2360,0.0632,137,0.2604,16,290,2,1,0,5196,1
370,0.0676,12,0.5127,11,188,2,0,0,214,0
501,0.0574,39,0.0932,16,1152,0,1,0,608,0
15307,0.0382,382,0.7575,19,141,2,0,0,11106,0
23990,0.0423,1383,0.3314,16,369,1,1,0,12807,0
1177,0.0465,45,0.2204,11,760,0,1,0,952,0
1964,0.0669,113,0.2515,7,472,2,0,1,175,0
354,0.0546,10,0.0651,23,443,1,1,0,184,0
14927,0.0407,502,0.4926,20,322,4,0,0,4527,0
5989,0.0231,191,0.2458,7,196,1,1,1,2560,0
59527,0.0341,1065,-0.1724,18,351,2,0,0,176263,1
372,0.0647,21,0.2839,18,1283,0,0,1,121,0
915,0.042,20,0.156,10,430,2,1,0,1021,0
2742,0.0408,97,0.422,18,785,2,0,0,5110,1
5788,0.0533,207,0.793,8,2032,1,1,1,1953,0
1226,0.0368,33,0.4098,7,1211,3,1,0,3010,1
375,0.0669,34,-0.0232,21,185,2,0,0,602,0
8835,0.0383,317,-0.0466,16,1041,0,1,0,10244,0
6621,0.0409,209,0.6687,10,1896,1,1,0,9737,0
347,0.0454,17,0.3499,18,371,0,0,1,188,0
20739,0.044,586,-0.4532,12,136,0,1,0,17984,0
14858,0.0662,746,0.7813,19,428,0,0,0,24014,0
2302,0.0568,136,0.0739,7,802,3,0,1,225,0
2086,0.0408,62,0.2972,15,1202,1,0,1,1059,0
4901,0.0574,331,0.433,11,395,0,1,1,1574,0
383,0.053,20,0.4123,8,86,2,1,0,437,0
1908,0.0635,154,-0.2303,15,185,1,1,0,1167,0
50,0.0723,5,0.1735,9,953,2,1,0,66,0
8757,0.0143,76,0.1355,12,4869,2,1,0,8187,0
108,0.0512,4,0.5042,12,650,2,1,1,42,0
27069,0.0486,1078,0.8055,16,2472,1,1,0,15112,0
998,0.0539,35,0.1366,18,231,5,0,0,378,0
1235,0.0413,66,0.6259,18,348,2,0,0,1869,0
584,0.0482,35,0.2332,11,64,4,0,0,501,0
1076,0.033,34,-0.0039,8,962,0,0,0,347,0
23233,0.0389,937,0.8601,17,272,4,1,0,8075,0
50,0.0864,2,0.9212,20,1210,2,1,0,123,1
18007,0.0489,928,-0.3166,9,402,1,1,0,26229,0
3322,0.0695,298,-0.1893,19,5000,5,1,1,1982,0
205,0.0675,14,0.4965,9,3996,4,1,0,532,1
260,0.068,13,0.4438,8,66,5,0,0,317,0
36956,0.0577,2488,0.0647,16,1201,3,1,0,15446,0
329,0.0606,17,-0.0662,22,316,1,1,1,98,0
226,0.0564,13,0.2654,14,1270,3,0,0,44,0
14004,0.0521,721,0.2844,17,173,1,0,0,10007,0
3325,0.0621,181,0.3269,20,2810,2,1,1,2149,0
334,0.0519,21,0.1548,18,1864,0,1,0,413,0
2670,0.0412,152,0.2326,19,161,2,0,1,800,0
285,0.0588,8,0.2476,21,554,1,1,0,794,1
13114,0.0504,947,-0.1222,21,782,2,1,0,12219,0
12215,0.0503,621,0.5836,11,1365,0,0,0,13635,0
4710,0.0319,180,0.1975,18,657,0,1,0,1061,0
3466,0.0665,312,0.4412,10,1460,3,1,0,10803,1
43050,0.0309,1286,0.5985,10,619,2,1,0,42069,0
1807,0.0473,114,-0.3809,8,1226,0,1,0,3772,1
215,0.0495,7,0.1034,20,169,3,1,1,143,0
4060,0.0737,197,0.2824,19,648,0,0,0,3885,0
77256,0.0374,3344,0.4319,15,2100,1,0,0,57180,0
291,0.0488,19,0.6733,20,2727,0,0,0,151,0
943,0.0612,80,0.4724,9,790,1,0,0,448,0
3826,0.0547,239,0.7681,18,602,0,1,0,10374,1
1640,0.0485,81,0.4869,9,2612,3,0,1,290,0
308,0.0655,16,-0.2505,11,601,1,0,1,136,0
13620,0.0337,678,0.0838,8,2089,2,0,1,3709,0
117721,0.0284,2737,0.5279,19,597,3,0,0,135999,0
2573,0.0285,91,-0.0058,9,692,2,1,0,1733,0
355,0.0433,15,0.27,12,220,5,1,0,126,0
111,0.0792,9,0.0547,11,190,3,1,0,161,0
2876,0.0646,165,-0.2616,20,1768,1,1,0,5156,0
13186,0.0427,824,0.4617,18,3724,2,1,0,29847,1
4252,0.0632,288,0.4364,7,739,2,1,1,1308,0
1800,0.0484,125,0.6068,22,563,5,0,0,2377,0
625,0.0518,16,0.673,18,1849,1,1,0,2071,1
253,0.0584,15,0.0175,10,932,2,0,0,273,0
8123,0.0427,422,-0.3042,8,60,1,0,0,3630,0
9365,0.0413,481,0.2688,9,1796,2,0,0,5844,0
111,0.0726,11,0.2463,16,174,1,0,0,150,0
31625,0.0401,638,0.7109,21,657,1,1,0,67416,1
5081,0.053,134,0.2072,8,427,3,1,0,11185,1
22455,0.0502,1096,0.0465,18,350,2,0,0,17433,0
161,0.0635,5,0.4855,6,697,0,1,0,346,1
154,0.0501,11,-0.1717,9,1625,1,1,1,208,0
1382,0.0375,37,0.0629,11,686,1,1,0,2253,0
